,MPO,MPO,MPO,MPO,MPO,MPO,MPO,MPO,ES,ES,ES,ES,ES,ES,ES,ES,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,Overnight Rate,Overnight Rate,Overnight Rate,Overnight Rate,Overnight Rate,Overnight Rate,Overnight Rate
,Australia,Canada,Euro Area,Japan,Sweden,Switzerland,United Kingdom,United States,Australia,Canada,Euro Area,Japan,Sweden,Switzerland,United Kingdom,United States,Australia,Australia,Australia,Brazil,Brazil,Brazil,Canada,Canada,Canada,Germany,Germany,Germany,Japan,Japan,Japan,New Zealand,New Zealand,New Zealand,Sweden,Sweden,Sweden,Switzerland,Switzerland,Switzerland,United Kingdom,United Kingdom,United Kingdom,United States,United States,United States,Australia,Canada,Euro Area,Japan,Sweden,Switzerland,United Kingdom
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-04,0.1359605227749922,0.04640267078668441,0.05215495393413838,0.3215467440270327,0.21036910185554755,0.27588141025641033,0.02554769751511562,0.2163196312030602,1.6921381319998625,0.9576667108094525,-0.33063032720049945,1.6208459531875632,-0.37886446356802744,-0.3278601856390365,-0.2541797225147639,-0.10730178856828837,2.733,2.056,2.39,11.245,7.91,10.36,2.277,1.935,2.142,0.42,-0.64,-0.205,0.049,-0.134,-0.104,2.84,1.92,2.355,0.561,-0.551,-0.018,-0.019,-0.785,-0.514,1.297,0.663,1.012,2.944,2.52,2.796,,,,,,,
2018-06-05,0.1359605227749922,0.04640267078668441,0.05262908987899418,0.3247104851255868,0.21036910185554755,0.27588141025641033,0.018809906521332086,0.2129643379165476,1.6921381319998625,0.9576667108094525,-0.34785294394963284,1.7031646117031705,-0.37886446356802744,-0.3278601856390365,-0.2873366017811201,-0.10614353871107231,2.758,2.071,2.403,11.525,8.25,10.85,2.253,1.917,2.12,0.387,-0.663,-0.242,0.049,-0.128,-0.101,2.81,1.89,2.33,0.546,-0.56,-0.026,-0.035,-0.748,-0.522,1.285,0.672,1.014,2.926,2.496,2.769,,,,,,,
2018-06-06,0.1359605227749922,0.04640267078668441,0.055659392909297216,0.32799140182038367,0.21036910185554755,0.27588141025641033,0.018809906521332086,0.20951317910756323,1.6921381319998625,0.9576667108094525,-0.38045953221849943,1.7885321094230593,-0.37886446356802744,-0.3278601856390365,-0.2873366017811201,-0.10495219600079292,2.763,2.076,2.41,12.28,8.55,11.175,2.308,1.941,2.161,0.464,-0.608,-0.165,0.05,-0.128,-0.101,2.82,1.9,2.34,0.577,-0.552,-0.025,0.019,-0.742,-0.474,1.374,0.728,1.083,2.974,2.52,2.811,,,,,,,
2018-06-07,0.1359605227749922,0.04099726538127901,0.055659392909297216,0.3347885615625821,0.21036910185554755,0.27588141025641033,0.01983762922359371,0.20951317910756323,1.6921381319998625,0.9818033851174248,-0.38045953221849943,1.8456350304558342,-0.37886446356802744,-0.3278601856390365,-0.2732882757905538,-0.10495219600079292,2.838,2.107,2.458,11.94,8.8,11.04,2.284,1.912,2.137,0.478,-0.646,-0.164,0.048,-0.128,-0.101,2.87,1.915,2.38,0.649,-0.532,0.036,0.05,-0.736,-0.391,1.399,0.745,1.101,2.922,2.492,2.77,,,,,,,
2018-06-08,0.1359605227749922,0.03658052275298121,0.04614894792813238,0.3418471505256342,0.21036910185554755,0.27588141025641033,0.01983762922359371,0.20951317910756323,1.6921381319998625,1.0429828479538896,-0.39175823359144435,1.9049342176821773,-0.37886446356802744,-0.3278601856390365,-0.2732882757905538,-0.10495219600079292,2.807,2.086,2.433,11.65,8.9,10.75,2.323,1.926,2.164,0.446,-0.684,-0.198,0.047,-0.124,-0.102,3.02,1.89,2.35,0.613,-0.555,0.003,0.019,-0.73,-0.446,1.389,0.746,1.097,2.948,2.5,2.786,,,,,,,
2018-06-11,0.1359605227749922,0.053010295930538916,0.04614894792813238,0.3418471505256342,0.27227386376030943,0.27588141025641033,0.01983762922359371,0.20951317910756323,1.6921381319998625,1.008327954350437,-0.39175823359144435,1.9049342176821773,-0.283810573763293,-0.3278601856390365,-0.2732882757905538,-0.10495219600079292,2.789,2.071,2.417,11.65,8.9,10.865,2.306,1.904,2.137,0.494,-0.619,-0.146,0.045,-0.128,-0.101,3.01,1.91,2.36,0.656,-0.548,0.033,0.062,-0.725,-0.431,1.406,0.745,1.103,2.952,2.524,2.796,,,,,,,
2018-06-12,0.1359605227749922,0.053010295930538916,0.04656848381838813,0.3418471505256342,0.27227386376030943,0.27588141025641033,0.022589417886224417,0.20951317910756323,1.6921381319998625,1.008327954350437,-0.39249640838581035,1.9049342176821773,-0.283810573763293,-0.3278601856390365,-0.2674203871299555,-0.10495219600079292,2.804,2.079,2.424,11.62,8.96,10.975,2.298,1.902,2.137,0.49,-0.621,-0.14,0.049,-0.128,-0.099,3.01,1.915,2.35,0.648,-0.549,0.023,0.053,-0.729,-0.435,1.4,0.748,1.103,2.964,2.545,2.813,,,,,,,
2018-06-13,0.13499665625123103,0.053010295930538916,0.037821405688281594,0.3418471505256342,0.27227386376030943,0.27588141025641033,0.022307050162646613,0.20951317910756323,1.7640545131433225,1.008327954350437,-0.40043161346166084,1.9049342176821773,-0.283810573763293,-0.3278601856390365,-0.2753516786688276,-0.10495219600079292,2.791,2.073,2.415,11.72,9.15,11.085,2.317,1.938,2.169,0.484,-0.612,-0.148,0.05,-0.129,-0.102,3.025,1.915,2.36,0.626,-0.551,0.011,0.036,-0.724,-0.447,1.368,0.746,1.082,2.974,2.574,2.836,,,,,,,
2018-06-14,0.13412917637984595,0.053010295930538916,0.037821405688281594,0.3418471505256342,0.27227386376030943,0.25538461538461543,0.022031654481626285,0.20951317910756323,1.8287792561724365,1.008327954350437,-0.40043161346166084,1.9049342176821773,-0.283810573763293,-0.34935224420784833,-0.28308713584871525,-0.10495219600079292,2.729,2.032,2.362,12.24,9.81,11.55,2.27,1.927,2.141,0.431,-0.657,-0.215,0.041,-0.133,-0.113,2.99,1.905,2.34,0.591,-0.58,-0.029,-0.003,-0.777,-0.464,1.335,0.728,1.061,2.935,2.57,2.808,,,,,,,
2018-06-15,0.13334431363906896,0.053010295930538916,0.037821405688281594,0.3418471505256342,0.27227386376030943,0.25538461538461543,0.022031654481626285,0.20951317910756323,1.8873397379606827,1.008327954350437,-0.40043161346166084,1.9049342176821773,-0.283810573763293,-0.34935224420784833,-0.2951467664324304,-0.10495219600079292,2.693,2.021,2.35,12.09,9.33,11.38,2.218,1.892,2.084,0.403,-0.651,-0.229,0.037,-0.133,-0.111,2.94,1.895,2.31,0.537,-0.595,-0.075,-0.029,-0.758,-0.507,1.326,0.722,1.057,2.922,2.553,2.799,,,,,,,
2018-06-18,0.13334431363906896,0.05153778771024616,0.03817160388909902,0.3418471505256342,0.27227386376030943,0.25538461538461543,0.022031654481626285,0.20951317910756323,1.8873397379606827,0.9973140858397963,-0.3907508570463487,1.9049342176821773,-0.283810573763293,-0.34935224420784833,-0.2951467664324304,-0.10495219600079292,2.668,2.002,2.323,11.98,9.11,11.15,2.202,1.873,2.059,0.4,-0.652,-0.236,0.036,-0.134,-0.111,2.92,1.89,2.3,0.521,-0.601,-0.101,-0.032,-0.785,-0.5,1.323,0.72,1.051,2.917,2.553,2.792,,,,,,,
2018-06-19,0.13334431363906896,0.05153778771024616,0.04002345574095087,0.3418471505256342,0.27227386376030943,0.25538461538461543,0.025716141071737524,0.21589408359853124,1.8873397379606827,0.9973140858397963,-0.3567907868369219,1.9049342176821773,-0.283810573763293,-0.34935224420784833,-0.29703546718973006,-0.07892761988248344,2.623,2.008,2.299,11.74,8.89,10.83,2.162,1.846,2.027,0.373,-0.643,-0.261,0.032,-0.136,-0.113,2.88,1.89,2.27,0.491,-0.61,-0.126,-0.033,-0.789,-0.525,1.281,0.702,1.022,2.897,2.549,2.772,,,,,,,
2018-06-20,0.13334431363906896,0.05153778771024616,0.04002345574095087,0.3418471505256342,0.27227386376030943,0.25538461538461543,0.023329184448775794,0.21947654907093317,1.8873397379606827,0.9973140858397963,-0.3567907868369219,1.9049342176821773,-0.283810573763293,-0.34935224420784833,-0.2925036089920258,-0.11834206474514593,2.645,2.05,2.315,11.77,8.92,10.97,2.184,1.849,2.037,0.377,-0.656,-0.263,0.034,-0.136,-0.109,2.915,1.905,2.29,0.51,-0.591,-0.118,-0.029,-0.774,-0.5,1.299,0.716,1.035,2.937,2.566,2.808,,,,,,,
2018-06-21,0.13334431363906896,0.05153778771024616,0.04002345574095087,0.3518471505256342,0.27227386376030943,0.2602564102564103,0.03884572181096444,0.21947654907093317,1.8873397379606827,0.9973140858397963,-0.3567907868369219,1.946951867345894,-0.283810573763293,-0.3336958456313814,-0.25297193397441115,-0.11834206474514593,2.696,2.075,2.348,12.11,8.93,11.115,2.14,1.827,2.005,0.334,-0.688,-0.309,0.034,-0.134,-0.11,2.983,1.92,2.323,0.494,-0.604,-0.134,-0.035,-0.758,-0.507,1.277,0.723,1.026,2.899,2.541,2.769,,,,,,,
2018-06-22,0.13334431363906896,0.05153778771024616,0.04002345574095087,0.3550198457987354,0.27227386376030943,0.26455505279034697,0.05086015028832739,0.22265736862268584,1.8873397379606827,0.9973140858397963,-0.3567907868369219,1.961285924810086,-0.283810573763293,-0.3198813762992046,-0.2323860885728625,-0.09489340609412249,2.656,2.039,2.313,12.03,8.96,11.12,2.124,1.794,1.977,0.336,-0.682,-0.296,0.032,-0.133,-0.113,2.97,1.915,2.3,0.5,-0.6,-0.12,-0.043,-0.767,-0.502,1.32,0.766,1.072,2.895,2.545,2.767,,,,,,,
2018-06-25,0.13334431363906896,0.05153778771024616,0.04002345574095087,0.35243959447857,0.27227386376030943,0.26455505279034697,0.05086015028832739,0.22593174169066652,1.8873397379606827,0.9973140858397963,-0.3567907868369219,1.89749463530232,-0.283810573763293,-0.3198813762992046,-0.2323860885728625,-0.09954241115511102,2.636,2.034,2.302,11.84,8.73,10.87,2.095,1.774,1.95,0.327,-0.703,-0.306,0.029,-0.133,-0.115,2.95,1.925,2.28,0.495,-0.6,-0.124,-0.035,-0.757,-0.497,1.292,0.737,1.04,2.882,2.537,2.753,,,,,,,
2018-06-26,0.13334431363906896,0.05153778771024616,0.04506460800432536,0.35243959447857,0.27227386376030943,0.26455505279034697,0.05270138300081718,0.22432873286017896,1.8873397379606827,0.9973140858397963,-0.3510372100583356,1.89749463530232,-0.283810573763293,-0.3198813762992046,-0.24657262530659346,-0.08381599161126072,2.632,2.033,2.297,11.81,8.66,10.875,2.105,1.808,1.974,0.342,-0.696,-0.287,0.034,-0.133,-0.11,2.925,1.91,2.26,0.53,-0.579,-0.093,-0.019,-0.752,-0.484,1.304,0.743,1.046,2.877,2.533,2.746,,,,,,,
2018-06-27,0.13334431363906896,0.0737600099324684,0.04548577256511344,0.35243959447857,0.27227386376030943,0.26455505279034697,0.04919348362166072,0.2210297809063528,1.8873397379606827,1.0052777857358968,-0.3298255049638115,1.89749463530232,-0.283810573763293,-0.3198813762992046,-0.24414817519341042,-0.08307376303093898,2.643,2.029,2.298,11.82,8.78,10.85,2.094,1.813,1.971,0.324,-0.7,-0.299,0.034,-0.129,-0.108,2.918,1.865,2.225,0.514,-0.573,-0.088,-0.037,-0.751,-0.498,1.247,0.705,1.001,2.827,2.508,2.699,,,,,,,
2018-06-28,0.13334431363906896,0.10443886735911034,0.04591488362704848,0.35243959447857,0.27227386376030943,0.26455505279034697,0.045374039177216274,0.2210297809063528,1.8873397379606827,1.0181166110071327,-0.3082135790184473,1.89749463530232,-0.283810573763293,-0.3198813762992046,-0.21790294218135084,-0.08307376303093898,2.63,2.005,2.272,11.75,8.59,10.82,2.134,1.85,2.017,0.319,-0.684,-0.295,0.031,-0.124,-0.109,2.878,1.853,2.203,0.503,-0.551,-0.087,-0.062,-0.754,-0.477,1.263,0.71,1.013,2.84,2.516,2.718,,,,,,,
2018-06-29,0.13334431363906896,0.10443886735911034,0.048256930137782275,0.35243959447857,0.27227386376030943,0.26455505279034697,0.04515680138216148,0.2210297809063528,1.8873397379606827,1.0181166110071327,-0.30900004889329147,1.89749463530232,-0.283810573763293,-0.3198813762992046,-0.19473018972721645,-0.08307376303093898,2.652,2.01,2.28,11.62,8.56,10.735,2.167,1.912,2.066,0.303,-0.694,-0.303,0.031,-0.122,-0.109,2.88,1.82,2.17,0.501,-0.553,-0.081,-0.068,-0.753,-0.479,1.278,0.722,1.029,2.86,2.532,2.74,,,,,,,
2018-07-02,0.13334431363906896,0.10443886735911034,0.05756909944995159,0.35243959447857,0.27227386376030943,0.26455505279034697,0.04515680138216148,0.2210297809063528,1.8873397379606827,1.0181166110071327,-0.27116235763014,1.89749463530232,-0.283810573763293,-0.3198813762992046,-0.19473018972721645,-0.08307376303093898,2.605,1.985,2.254,11.33,8.48,10.49,,,,0.305,-0.705,-0.31,0.026,-0.127,-0.113,2.858,1.828,2.168,0.471,-0.556,-0.113,-0.096,-0.752,-0.493,1.255,0.703,1.001,2.871,2.553,2.757,,,,,,,
2018-07-03,0.13334431363906896,0.10443886735911034,0.06599400787486001,0.35243959447857,0.23710014814655,0.26455505279034697,0.04515680138216148,0.2210297809063528,1.8873397379606827,1.0181166110071327,-0.27697871698971643,1.89749463530232,-0.3328601718771257,-0.3198813762992046,-0.19473018972721645,-0.08307376303093898,2.592,1.958,2.233,11.4,8.84,10.57,2.138,1.895,2.046,0.293,-0.695,-0.305,0.03,-0.126,-0.113,2.813,1.805,2.135,0.485,-0.534,-0.08,-0.097,-0.756,-0.488,1.243,0.695,0.984,2.833,2.532,2.723,,,,,,,
2018-07-04,0.13334431363906896,0.10443886735911034,0.07143625795057981,0.34830432912441417,0.1965150916691353,0.26455505279034697,0.04460610868237902,0.2210297809063528,1.8873397379606827,1.0181166110071327,-0.2833129354590195,1.8435325049293458,-0.3894558620084711,-0.3198813762992046,-0.21747235914985436,-0.08307376303093898,2.588,1.973,2.251,11.32,8.88,10.575,2.163,1.912,2.068,0.306,-0.682,-0.295,0.037,-0.127,-0.115,2.81,1.815,2.135,0.512,-0.501,-0.032,-0.111,-0.737,-0.484,1.275,0.728,1.023,2.842,2.54,2.733,,,,,,,
2018-07-05,0.13334431363906896,0.10443886735911034,0.068477678068923,0.3500211168979862,0.1965150916691353,0.26455505279034697,0.06167927941408634,0.23382669758202426,1.8873397379606827,1.0181166110071327,-0.3005756934308078,1.8338341499922166,-0.3894558620084711,-0.3198813762992046,-0.16471317850102069,-0.0860656848681106,2.595,1.968,2.247,11.42,8.9,10.64,2.146,1.916,2.058,0.297,-0.67,-0.293,0.034,-0.128,-0.117,2.81,1.81,2.135,0.52,-0.5,-0.03,-0.101,-0.749,-0.469,1.259,0.722,1.014,2.833,2.557,2.731,,,,,,,
2018-07-06,0.13334431363906896,0.10443886735911034,0.06551909818726621,0.3516776665040644,0.1965150916691353,0.26455505279034697,0.06575543267415758,0.23382669758202426,1.8873397379606827,1.0181166110071327,-0.3317622901688719,1.8244760882107762,-0.3894558620084711,-0.3198813762992046,-0.14370691696123034,-0.0860656848681106,2.618,1.985,2.265,11.24,8.77,10.53,2.129,1.91,2.049,0.296,-0.681,-0.295,0.031,-0.124,-0.115,2.843,1.825,2.163,0.5,-0.516,-0.052,-0.118,-0.753,-0.475,1.268,0.743,1.036,2.824,2.541,2.718,,,,,,,
2018-07-09,0.13334431363906896,0.10443886735911034,0.07169782786439428,0.3516776665040644,0.1965150916691353,0.26455505279034697,0.054362206243354624,0.23382669758202426,1.8873397379606827,1.0181166110071327,-0.3182318948377329,1.8244760882107762,-0.3894558620084711,-0.3198813762992046,-0.139755232059148,-0.0860656848681106,2.607,1.991,2.261,,,,2.169,1.945,2.085,0.302,-0.669,-0.294,0.035,-0.124,-0.113,2.853,1.84,2.155,0.506,-0.534,-0.058,-0.085,-0.738,-0.47,1.257,0.716,1.015,2.858,2.561,2.752,,,,,,,
2018-07-10,0.13334431363906896,0.10443886735911034,0.06979306595963237,0.3516776665040644,0.1965150916691353,0.26455505279034697,0.06189205515445228,0.22558501454875526,1.8873397379606827,1.0181166110071327,-0.3022696022570793,1.8244760882107762,-0.3894558620084711,-0.3198813762992046,-0.1336211203107781,-0.08658363957143397,2.641,2.026,2.294,11.18,8.65,10.34,2.15,1.936,2.068,0.319,-0.663,-0.272,0.04,-0.124,-0.109,2.895,1.865,2.195,0.51,-0.537,-0.055,-0.078,-0.732,-0.457,1.302,0.753,1.056,2.867,2.586,2.764,,,,,,,
2018-07-11,0.13334431363906896,0.14525519388972258,0.06979306595963237,0.3516776665040644,0.21289134930822992,0.26455505279034697,0.06189205515445228,0.22558501454875526,1.8873397379606827,1.0367755031354127,-0.3022696022570793,1.8244760882107762,-0.4449519918302216,-0.3198813762992046,-0.1336211203107781,-0.08658363957143397,2.62,1.999,2.259,11.195,8.66,10.49,2.151,1.951,2.078,0.311,-0.659,-0.278,0.041,-0.124,-0.103,2.885,1.86,2.195,0.503,-0.536,-0.051,-0.073,-0.746,-0.454,1.295,0.755,1.048,2.84,2.573,2.738,,,,,,,
2018-07-12,0.13334431363906896,0.15312508929754773,0.06979306595963237,0.3516776665040644,0.21289134930822992,0.26455505279034697,0.06189205515445228,0.21708974126830877,1.8873397379606827,1.026116773173034,-0.3022696022570793,1.8244760882107762,-0.4449519918302216,-0.3198813762992046,-0.1336211203107781,-0.08711483063071179,2.63,2.003,2.263,11.37,8.76,10.58,2.15,1.935,2.069,0.296,-0.662,-0.296,0.04,-0.128,-0.105,2.89,1.855,2.195,0.483,-0.559,-0.091,-0.077,-0.72,-0.459,1.283,0.742,1.034,2.849,2.59,2.749,,,,,,,
2018-07-13,0.13334431363906896,0.15312508929754773,0.06979306595963237,0.3516776665040644,0.21289134930822992,0.26455505279034697,0.06266166423793457,0.20832899069784833,1.8873397379606827,1.026116773173034,-0.3022696022570793,1.8244760882107762,-0.4449519918302216,-0.3198813762992046,-0.1481312476444618,-0.08766262141059204,2.641,2.02,2.272,11.35,8.69,10.52,2.133,1.921,2.049,0.284,-0.659,-0.309,0.045,-0.128,-0.105,2.883,1.85,2.19,0.46,-0.57,-0.11,-0.06,-0.714,-0.463,1.273,0.747,1.031,2.829,2.582,2.727,,,,,,,
2018-07-16,0.13334431363906896,0.15312508929754773,0.06979306595963237,0.3516776665040644,0.21289134930822992,0.26455505279034697,0.06418605448183701,0.20832899069784833,1.8873397379606827,1.026116773173034,-0.3022696022570793,1.8244760882107762,-0.4449519918302216,-0.3198813762992046,-0.16176676901809517,-0.08766262141059204,2.637,2.014,2.262,11.4,8.67,10.56,2.138,1.929,2.053,0.304,-0.654,-0.29,0.042,-0.128,-0.104,2.86,1.83,2.165,0.472,-0.565,-0.099,-0.031,-0.732,-0.441,1.281,0.75,1.035,2.856,2.599,2.75,,,,,,,
2018-07-17,0.13334431363906896,0.15312508929754773,0.06979306595963237,0.3516776665040644,0.21289134930822992,0.26455505279034697,0.06571044472573945,0.20832899069784833,1.8873397379606827,1.026116773173034,-0.3022696022570793,1.8244760882107762,-0.4449519918302216,-0.3198813762992046,-0.17540229039172855,-0.08766262141059204,2.667,2.028,2.298,11.32,8.6,10.5,2.123,1.918,2.037,0.346,-0.639,-0.273,0.041,-0.128,-0.104,2.905,1.87,2.2,0.47,-0.568,-0.1,-0.036,-0.717,-0.435,1.261,0.752,1.023,2.86,2.615,2.763,,,,,,,
2018-07-18,0.13334431363906896,0.15312508929754773,0.06979306595963237,0.3516776665040644,0.21289134930822992,0.26455505279034697,0.06652168478408191,0.20512392930249682,1.8873397379606827,1.026116773173034,-0.3022696022570793,1.8244760882107762,-0.4449519918302216,-0.3198813762992046,-0.17503270374181276,-0.09980409737199865,2.647,2.033,2.289,11.31,8.68,10.53,2.149,1.936,2.058,0.343,-0.636,-0.276,0.044,-0.124,-0.1,2.895,1.855,2.185,0.463,-0.57,-0.104,-0.061,-0.736,-0.432,1.228,0.744,0.992,2.875,2.615,2.773,,,,,,,
2018-07-19,0.13334431363906896,0.15312508929754773,0.06979306595963237,0.3516776665040644,0.21289134930822992,0.26455505279034697,0.06735320584388294,0.18686447582821655,1.8873397379606827,1.026116773173034,-0.3022696022570793,1.8244760882107762,-0.4449519918302216,-0.3198813762992046,-0.17465387742564906,-0.09650306931443213,2.669,2.073,2.32,11.07,8.725,10.33,2.109,1.931,2.022,0.332,-0.645,-0.281,0.041,-0.126,-0.103,2.873,1.855,2.18,0.461,-0.575,-0.111,-0.072,-0.738,-0.447,1.186,0.726,0.964,2.838,2.591,2.734,,,,,,,
2018-07-20,0.13334431363906896,0.15312508929754773,0.06979306595963237,0.3516776665040644,0.21289134930822992,0.26455505279034697,0.06820577806975488,0.1691500806666014,1.8873397379606827,1.026116773173034,-0.3022696022570793,1.8244760882107762,-0.4449519918302216,-0.3198813762992046,-0.17426546056983566,-0.09330057940783776,2.623,2.048,2.286,10.95,8.57,10.23,2.175,1.969,2.082,0.373,-0.629,-0.25,0.036,-0.124,-0.105,2.818,1.85,2.155,0.472,-0.572,-0.1,-0.051,-0.723,-0.438,1.232,0.743,0.994,2.895,2.595,2.764,,,,,,,
2018-07-23,0.13334431363906896,0.15312508929754773,0.07366928133744935,0.3516776665040644,0.21289134930822992,0.26455505279034697,0.07538103021894596,0.1691500806666014,1.8873397379606827,1.026116773173034,-0.29973849995876456,1.8244760882107762,-0.4449519918302216,-0.3198813762992046,-0.15066211296209478,-0.09330057940783776,2.672,2.062,2.307,11.02,8.61,10.29,2.222,1.992,2.121,0.408,-0.606,-0.223,0.085,-0.104,-0.075,2.835,1.855,2.165,0.505,-0.566,-0.08,-0.039,-0.737,-0.423,1.271,0.76,1.023,2.96,2.633,2.823,,,,,,,
2018-07-24,0.13334431363906896,0.15312508929754773,0.07438451707858965,0.3516776665040644,0.21289134930822992,0.26455505279034697,0.07784785825030005,0.1691500806666014,1.8873397379606827,1.026116773173034,-0.34414824939320426,1.8244760882107762,-0.4449519918302216,-0.3198813762992046,-0.14668327913179535,-0.09330057940783776,2.718,2.071,2.337,11.02,8.55,10.25,2.225,2.003,2.133,0.398,-0.616,-0.23,0.085,-0.112,-0.081,2.85,1.855,2.18,0.514,-0.565,-0.08,-0.043,-0.716,-0.429,1.276,0.759,1.025,2.95,2.637,2.821,,,,,,,
2018-07-25,0.12590896521845832,0.15312508929754773,0.07511377704994836,0.35035180472867394,0.21289134930822992,0.26455505279034697,0.08025377694754662,0.1691500806666014,1.8518365949885869,1.026116773173034,-0.3504015239582438,1.8010038283440895,-0.4449519918302216,-0.3198813762992046,-0.14280268811212057,-0.09330057940783776,2.689,2.057,2.308,10.87,8.43,10.16,2.296,2.054,2.205,0.396,-0.61,-0.229,0.07,-0.124,-0.099,2.818,1.855,2.16,0.525,-0.552,-0.06,-0.053,-0.711,-0.43,1.273,0.762,1.026,2.973,2.673,2.849,,,,,,,
2018-07-26,0.11769094854304654,0.15312508929754773,0.07585747781281914,0.3489777297978149,0.21289134930822992,0.26455505279034697,0.08260101470095792,0.1691500806666014,1.8125962790720602,1.026116773173034,-0.35677862574239294,1.7766780317549773,-0.4449519918302216,-0.3198813762992046,-0.1390167456539013,-0.09330057940783776,2.7,2.046,2.3,11.01,8.44,10.25,2.292,2.055,2.197,0.407,-0.609,-0.22,0.089,-0.118,-0.094,2.803,1.84,2.16,0.545,-0.533,-0.043,-0.051,-0.728,-0.424,1.279,0.756,1.03,2.982,2.69,2.865,,,,,,,
2018-07-27,0.11769094854304654,0.15312508929754773,0.07585747781281914,0.3489777297978149,0.21289134930822992,0.26455505279034697,0.08489169250850388,0.17171296067670141,1.8125962790720602,1.026116773173034,-0.35677862574239294,1.7766780317549773,-0.4449519918302216,-0.3198813762992046,-0.1353220307247957,-0.12020573269173117,2.661,2.02,2.27,10.98,8.39,10.21,2.296,2.061,2.204,0.405,-0.609,-0.223,0.099,-0.108,-0.091,2.763,1.825,2.148,0.56,-0.529,-0.027,-0.041,-0.703,-0.408,1.28,0.756,1.022,2.958,2.678,2.846,,,,,,,
2018-07-30,0.11769094854304654,0.15312508929754773,0.07585747781281914,0.3489777297978149,0.21289134930822992,0.26455505279034697,0.08712783036825113,0.1846111087896763,1.8125962790720602,1.026116773173034,-0.35677862574239294,1.7766780317549773,-0.4449519918302216,-0.3198813762992046,-0.1317152851987641,-0.08317085892587277,2.658,2.022,2.275,11.02,8.43,10.22,2.299,2.05,2.198,0.447,-0.592,-0.19,0.102,-0.112,-0.083,2.76,1.825,2.135,0.618,-0.483,0.038,0.004,-0.736,-0.389,1.344,0.775,1.069,2.975,2.665,2.851,,,,,,,
2018-07-31,0.11769094854304654,0.15312508929754773,0.07585747781281914,0.3489777297978149,0.21289134930822992,0.26455505279034697,0.08931135321953373,0.19791232403118164,1.8125962790720602,1.026116773173034,-0.35677862574239294,1.7766780317549773,-0.4449519918302216,-0.3198813762992046,-0.12819340427334497,-0.04497864535483129,2.672,2.031,2.284,11.09,8.38,10.3,2.311,2.068,2.216,0.445,-0.581,-0.184,0.056,-0.111,-0.094,2.79,1.84,2.16,0.605,-0.489,0.032,-0.005,-0.721,-0.38,1.331,0.764,1.058,2.962,2.674,2.848,,,,,,,
